CustomerID,Recency,Frequency,Monetary
14390.0,88,2,1059.91
14395.0,22,3,1372.48
14397.0,23,7,600.52
14400.0,92,1,574.7
14401.0,23,8,2333.34
14403.0,85,1,295.79999999999995
14404.0,52,4,1214.04
14407.0,50,5,1800.55
14408.0,114,3,839.1700000000001
14409.0,14,3,1539.8500000000001
14410.0,84,5,750.85
14412.0,16,1,462.45
14414.0,53,5,1137.08
14415.0,141,4,1895.02
14418.0,51,1,150.44
14419.0,17,1,233.65
14421.0,1,1,357.93
14422.0,14,3,2318.13
14426.0,84,5,2091.17
14428.0,22,3,534.12
14434.0,15,1,310.8
14439.0,263,1,2661.24
14440.0,16,2,902.03
14441.0,199,1,356.84000000000003
14442.0,148,2,1589.82
14443.0,82,1,383.12
14446.0,24,1,382.18
14447.0,139,1,336.03000000000003
14450.0,264,1,161.03
14451.0,138,1,360.0
14456.0,17,4,1020.31
14460.0,53,2,404.34
14461.0,91,3,2103.06
14462.0,27,4,557.2
14463.0,114,2,309.42
14466.0,17,2,439.95000000000005
14467.0,256,1,131.7
14470.0,231,1,297.64
14472.0,47,5,1285.68
14473.0,17,1,149.34000000000003
14475.0,15,1,303.68
14476.0,200,1,215.7
14477.0,240,1,165.0
14479.0,197,1,141.85
14481.0,108,2,636.51
14482.0,182,1,238.1
14487.0,26,2,292.14
14489.0,150,1,463.38
14491.0,118,1,213.73
14498.0,59,3,1134.77
14499.0,77,1,244.94
14500.0,55,1,51.0
14501.0,263,1,66.93
14502.0,93,7,1176.01
14503.0,13,2,1284.45
14504.0,203,1,134.56
14505.0,52,3,2240.47
14506.0,105,1,264.8
14507.0,44,1,309.38
14511.0,77,1,138.16
14512.0,175,1,126.32
14513.0,44,3,455.59000000000003
14514.0,144,1,147.86
14517.0,85,1,252.45
14520.0,234,1,165.0
14522.0,15,2,349.43
14523.0,52,1,241.09
14524.0,15,7,1545.73
14525.0,43,5,1474.51
14527.0,1,30,3657.47
14529.0,20,2,358.42
14530.0,206,2,1146.91
14532.0,180,4,932.85
14533.0,56,2,734.98
14534.0,78,6,1469.46
14536.0,203,1,171.8
14537.0,1,1,355.56
14538.0,199,1,106.5
14540.0,19,1,485.63
14541.0,112,5,1142.55
14543.0,17,8,1996.65
14544.0,305,1,1121.92
14546.0,21,2,1040.81
14548.0,261,1,326.4
14551.0,147,1,125.43
14557.0,28,1,788.38
14560.0,53,9,968.55
14561.0,19,2,858.6899999999999
14562.0,21,6,1946.63
14565.0,56,3,2560.32
14566.0,54,1,1432.0
14572.0,53,5,2089.44
14573.0,123,5,636.95
14577.0,107,2,299.74
14583.0,88,3,647.82
14584.0,112,3,688.25
14587.0,203,1,180.06
14593.0,142,2,339.59
14595.0,29,2,300.03000000000003
14606.0,16,45,5848.38
14607.0,204,1,495.0
14608.0,29,1,586.95
14609.0,16,4,601.56
14616.0,228,2,247.68000000000004
14620.0,149,1,177.43
14621.0,302,1,305.7
14623.0,59,2,403.53000000000003
14625.0,139,2,899.63
14626.0,177,1,586.9
14631.0,178,2,630.08
14632.0,206,1,114.56
14633.0,209,1,344.90000000000003
14636.0,212,1,300.19
14639.0,235,2,1235.13
14640.0,91,3,1004.82
14643.0,113,2,693.8100000000001
14644.0,241,1,187.50000000000003
14646.0,22,30,142368.85
14647.0,145,1,243.22
14649.0,15,1,319.08
14652.0,20,1,114.18
14655.0,14,1,400.61
14656.0,112,1,157.94
14657.0,269,1,416.08
14658.0,60,1,123.14
14659.0,22,5,1689.1100000000001
14660.0,30,2,285.74
14662.0,178,2,256.35
14665.0,240,2,337.26
14667.0,17,9,3306.38
14672.0,178,1,480.27
14676.0,22,4,1614.64
14680.0,15,8,14144.66
14681.0,14,2,105.0
14682.0,145,1,20.8
14684.0,25,1,129.33
14687.0,50,1,628.38
14688.0,14,9,1872.92
14689.0,152,1,112.8
14691.0,15,2,494.39
14692.0,80,4,591.55
14693.0,208,1,172.9
14696.0,14,2,613.5
14700.0,182,1,721.55
14701.0,116,5,1429.39
14702.0,21,5,854.34
14704.0,25,2,276.36
14705.0,142,1,179.0
14709.0,14,5,1997.15
14711.0,52,5,1400.51
14712.0,18,2,421.47
14713.0,211,3,485.71
14715.0,242,1,109.5
14716.0,92,1,188.56
14719.0,123,1,264.66
14722.0,90,1,187.92000000000002
14723.0,301,1,220.06
14730.0,51,4,627.04
14731.0,149,1,123.36
14732.0,87,1,335.09999999999997
14733.0,54,8,5142.37
14735.0,25,24,4137.4
14737.0,296,1,434.0
14738.0,77,3,454.13
14740.0,140,2,927.11
14741.0,57,3,680.46
14744.0,241,4,703.03
14745.0,56,4,879.19
14753.0,30,1,563.15
14754.0,239,1,228.26999999999998
14755.0,17,7,2683.52
14757.0,18,1,420.5
14758.0,88,4,1484.06
14759.0,56,2,870.85
14760.0,240,1,89.2
14762.0,207,1,300.52
14765.0,55,2,95.5
14766.0,24,3,1513.3
14769.0,25,7,10332.78
14770.0,175,2,876.42
14772.0,55,1,139.26
14775.0,81,1,294.9
14776.0,48,7,1647.66
14779.0,266,2,348.15
14780.0,22,1,332.8
14782.0,263,1,200.10000000000002
14784.0,267,1,114.68
14790.0,197,1,152.16
14794.0,147,3,500.44
14795.0,110,1,131.45000000000002
14796.0,51,8,3483.94
14798.0,87,1,21.72
14800.0,19,4,1182.69
14803.0,105,2,656.91
14805.0,257,1,109.25
14806.0,18,1,193.39000000000001
14808.0,18,5,1763.92
14810.0,47,7,1405.69
14816.0,141,1,271.85
14817.0,144,1,529.5500000000001
14818.0,17,3,657.8
14819.0,135,1,84.72
14820.0,19,2,242.19
14823.0,137,2,210.65
14824.0,16,1,313.6
14825.0,112,4,775.82
14828.0,140,2,1557.7600000000002
14829.0,304,1,148.36
14834.0,15,2,665.59
14837.0,49,3,1345.56
14840.0,211,1,62.85
14841.0,122,3,1585.67
14844.0,120,1,668.8
14847.0,92,1,309.4
14849.0,84,8,2870.82
14851.0,199,1,206.13
14852.0,84,3,1143.81
14854.0,21,5,2104.47
14855.0,78,1,306.35
14857.0,91,1,522.52
14859.0,24,2,927.12
14862.0,92,1,304.09999999999997
14866.0,24,4,6699.74
14868.0,15,2,777.03
14869.0,46,1,391.31
14870.0,205,1,327.25
14871.0,122,3,354.75
14873.0,153,1,519.68
14875.0,51,2,1465.3200000000002
14878.0,26,6,1082.68
14880.0,21,2,472.12
14883.0,16,3,261.43
14885.0,75,1,765.3199999999999
14887.0,22,1,1862.0
14888.0,150,1,369.2
14890.0,197,1,125.65
14891.0,91,1,105.0
14894.0,28,1,655.75
14895.0,53,7,4771.38
14896.0,148,1,211.55
14897.0,240,1,175.5
14898.0,77,3,744.4499999999999
14901.0,17,3,442.46000000000004
14903.0,144,1,686.47
14905.0,177,1,308.55
14907.0,91,3,1313.75
14908.0,18,1,277.8
14911.0,13,88,56205.45
14913.0,302,1,300.87
14916.0,14,3,1002.5
14918.0,59,1,844.73
14921.0,145,1,903.01
14930.0,52,2,1268.73
14931.0,18,3,847.65
14934.0,25,1,1062.1
14935.0,240,1,1784.71
14936.0,52,2,3496.52
14944.0,20,5,3188.31
14947.0,15,1,112.32
14948.0,14,3,473.51
14951.0,22,1,311.69
14952.0,15,6,4381.57
14957.0,196,1,58.49
14958.0,90,1,107.39999999999999
14959.0,53,2,293.6
14960.0,115,1,88.3
14961.0,24,5,3812.81
14962.0,214,1,126.7
14963.0,1,1,314.15
14970.0,80,2,675.0
14973.0,50,3,1314.45
14976.0,44,3,444.39
14978.0,16,5,1931.42
14985.0,141,2,296.75
14997.0,121,1,155.28
14998.0,113,1,246.23
15002.0,59,2,748.61
15004.0,90,1,1246.32
15005.0,1,14,3180.32
15014.0,119,1,117.72999999999999
15016.0,116,1,170.04
15019.0,210,1,266.0
15021.0,30,3,728.95
15023.0,59,4,2423.71
15024.0,56,2,284.8
15026.0,23,2,360.02
15027.0,111,2,654.25
15030.0,15,2,518.28
15031.0,53,1,110.96000000000001
15032.0,199,1,2188.5
15033.0,53,4,1416.56
15034.0,14,4,2468.65
15036.0,15,3,465.55
15039.0,24,23,10834.78
15041.0,113,1,180.35
15042.0,142,1,135.93
15044.0,19,9,3375.05
15045.0,201,1,388.9
15046.0,117,6,2059.3199999999997
15047.0,213,1,343.62
15048.0,60,1,68.08
15050.0,14,2,1323.18
15052.0,262,1,215.78
15057.0,259,1,1131.0
15058.0,25,4,675.62
15059.0,51,5,626.71
15061.0,16,17,15312.44
15062.0,14,3,634.8000000000001
15065.0,108,3,2858.75
15067.0,22,2,896.71
15068.0,199,1,239.95999999999998
15069.0,122,1,1109.53
15074.0,48,1,748.87
15075.0,21,1,773.03
15076.0,116,1,880.85
15078.0,17,17,5684.110000000001
15079.0,258,1,367.29
15081.0,30,2,225.1
15083.0,200,1,88.2
15089.0,52,1,455.67
15093.0,60,3,2182.97
15095.0,47,4,1370.6
15099.0,28,1,410.48
15101.0,303,1,102.28
15103.0,29,1,291.68
15104.0,140,1,652.8
15105.0,30,3,1176.54
15106.0,84,2,665.08
15107.0,273,2,76.0
15108.0,85,2,868.2
15110.0,262,1,169.65
15114.0,14,4,900.07
15116.0,1,3,1202.75
15118.0,77,1,244.8
15120.0,77,1,358.82
15121.0,232,1,295.15
15122.0,57,3,1633.78
15123.0,149,1,1069.47
15125.0,56,12,10795.48
15128.0,112,1,374.4
15129.0,50,8,2287.0299999999997
15130.0,113,1,330.11
15132.0,49,3,842.23
15133.0,201,1,324.70000000000005
15134.0,16,3,564.42
15135.0,182,1,139.05
15139.0,183,1,56.86
15140.0,23,6,2052.85
15143.0,169,1,259.45
15144.0,15,8,1924.24
15145.0,170,1,301.8
15146.0,108,2,1327.16
15147.0,183,1,623.5
15149.0,77,1,520.8000000000001
15150.0,17,4,2954.43
15152.0,28,4,1247.47
15154.0,18,1,296.42
15157.0,301,1,1085.46
15159.0,56,13,7399.9800000000005
15160.0,300,1,158.16
15163.0,135,1,155.0
15164.0,152,1,194.79
15167.0,264,1,163.0
15172.0,14,4,1247.95
15174.0,266,1,135.75
15175.0,15,1,224.14
15178.0,203,1,40.5
15179.0,177,2,1353.12
15181.0,118,2,434.99999999999994
15182.0,212,1,370.48
15185.0,13,1,310.62
15186.0,111,1,229.26
15187.0,14,4,1518.02
15189.0,50,19,8366.34
15194.0,21,7,3392.5
15197.0,301,1,556.5
15199.0,179,1,304.04999999999995
15201.0,30,2,604.07
15203.0,23,4,1305.78
15204.0,300,1,316.58
15205.0,28,1,176.94
15206.0,89,1,35.400000000000006
15208.0,106,2,323.52
15210.0,168,1,331.18
15213.0,262,2,328.35
15214.0,18,1,305.12
15216.0,31,1,96.6
15218.0,18,8,3998.16
15219.0,119,1,305.75
15220.0,58,4,967.94
15222.0,262,1,585.0
15223.0,169,1,454.90000000000003
15224.0,301,1,310.48
15225.0,177,1,409.40000000000003
15227.0,228,2,625.07
15228.0,112,2,1253.45
15230.0,182,2,429.6
15232.0,56,2,612.06
15235.0,182,5,1125.54
15236.0,242,1,321.05
15237.0,21,3,1328.72
15239.0,22,1,461.79
15240.0,27,1,337.17
15241.0,16,3,636.73
15243.0,17,1,316.68
15245.0,77,2,2029.6
15246.0,181,2,514.15
15249.0,51,6,3052.17
15251.0,50,4,3356.5
15253.0,113,1,173.85
15256.0,92,1,98.45
15258.0,112,1,307.5
15260.0,43,4,1002.39
15261.0,78,1,254.82
15262.0,267,1,178.95000000000002
15263.0,50,1,156.51
15265.0,179,1,712.24
15270.0,61,2,836.79
15271.0,59,4,551.63
15272.0,1,2,721.94
15279.0,298,1,290.51
15280.0,115,1,113.12
15281.0,80,6,1306.96
15287.0,14,1,340.98
15288.0,144,2,1458.35
15289.0,81,1,322.53000000000003
15290.0,22,10,3230.0499999999997
15291.0,116,4,1192.76
15292.0,144,1,180.94
15296.0,52,3,1721.23
15298.0,85,3,1525.1
15299.0,107,2,1200.0
15301.0,16,8,3121.31
15303.0,233,1,574.02
15304.0,29,4,302.90000000000003
15306.0,91,1,344.62
15311.0,17,39,24779.84
15312.0,19,3,606.69
15313.0,53,1,52.0
15314.0,142,1,327.97
15315.0,59,1,233.54
15316.0,270,1,165.0
15321.0,14,3,2748.31
15322.0,29,1,679.68
15325.0,47,1,162.29
15329.0,77,2,754.0
15333.0,152,1,1028.56
15334.0,106,2,224.14000000000001
15339.0,262,1,257.9
15341.0,24,1,2020.52
15343.0,30,1,364.5
15344.0,17,1,308.69
15348.0,16,1,158.04
15351.0,22,1,601.57
15353.0,198,1,465.37
15356.0,15,5,1514.01
15358.0,18,10,2940.08
15361.0,305,1,418.92
15364.0,198,1,331.80000000000007
15365.0,25,3,1192.48
15366.0,18,2,602.51
15370.0,15,4,1855.05
15372.0,80,1,2007.3999999999999
15373.0,59,8,1352.6000000000001
15376.0,60,1,334.85
15379.0,113,4,2361.92
15380.0,29,2,774.46
15381.0,211,1,282.29999999999995
15382.0,28,3,4170.8
15384.0,113,2,642.41
15388.0,213,1,140.54
15389.0,115,1,500.0
15392.0,303,1,338.98
15394.0,21,3,1854.14
15395.0,269,1,107.45
15396.0,56,1,288.18
15397.0,233,1,94.0
15398.0,21,1,634.85
15399.0,22,1,305.17
15400.0,57,1,67.2
15402.0,92,2,626.77
15408.0,207,1,267.18
15410.0,27,6,2723.36
15411.0,13,1,609.05
15412.0,114,1,190.53
15415.0,256,1,572.8100000000001
15416.0,183,1,899.19
15417.0,28,1,508.8
15422.0,266,2,97.7
15424.0,198,2,383.34
15426.0,200,1,251.56
15429.0,19,1,243.06
15433.0,210,1,372.64
15434.0,50,3,587.28
15436.0,177,1,489.05
15437.0,206,1,200.16
15438.0,74,1,156.57999999999998
15440.0,79,2,237.66
15443.0,17,3,1054.34
15445.0,207,1,113.5
15447.0,274,1,155.17
15448.0,256,1,494.64
15449.0,205,1,345.92
15452.0,14,2,413.33
15453.0,75,2,287.92
15456.0,302,1,243.22
15457.0,205,1,237.07
15460.0,297,1,216.76
15462.0,87,1,64.8
15465.0,26,10,4399.5199999999995
15466.0,28,1,334.53
15467.0,88,1,114.14
15472.0,56,1,371.56
15475.0,20,1,454.10999999999996
15480.0,59,1,905.5
15482.0,109,3,1389.7
15483.0,210,1,114.85
15484.0,22,1,1636.52
15489.0,1,1,442.64
15491.0,44,4,2178.46
15492.0,17,1,487.74
15493.0,93,2,906.26
15497.0,263,1,970.6
15498.0,28,10,5017.61
15500.0,24,1,406.02
15504.0,24,1,52.83
15505.0,28,2,1284.2
15506.0,82,1,209.35
15507.0,115,1,492.36
15508.0,169,2,518.47
15510.0,274,1,250.0
15511.0,1,2,395.25
15512.0,303,1,101.2
15513.0,49,8,4587.7300000000005
15514.0,169,2,691.72
15517.0,176,1,267.03
15518.0,77,2,243.84
15521.0,91,2,924.89
15522.0,31,1,259.9
15523.0,27,1,412.01000000000005
15527.0,88,3,763.8000000000001
15528.0,197,1,229.33
15529.0,31,5,2312.89
15530.0,93,2,615.6
15532.0,75,3,1225.79
15533.0,26,1,105.08000000000001
15535.0,116,4,536.4
15537.0,107,1,110.92
15541.0,57,1,85.13000000000001
15543.0,231,1,127.86
15544.0,117,2,683.12
15547.0,25,8,2223.31
15549.0,20,2,1003.6800000000001
15550.0,49,2,295.38
15555.0,21,7,1797.3899999999999
15561.0,93,2,183.92
15562.0,295,1,134.55
15563.0,144,2,735.62
15565.0,14,1,88.8
15568.0,16,1,228.31
15569.0,47,4,1087.21
15570.0,85,6,1841.94
15571.0,22,1,202.35
15572.0,53,1,679.25
15573.0,29,1,410.7
15574.0,121,3,326.6
15578.0,106,1,127.1
15579.0,257,1,199.6
15581.0,115,7,289.96
15582.0,43,1,237.9
15584.0,16,2,292.68
15585.0,120,1,455.3
15587.0,86,2,456.84
15589.0,199,2,293.58
15593.0,14,1,199.8
15594.0,25,2,986.12
15596.0,44,2,392.05
15599.0,148,1,448.83
15601.0,113,7,3399.7200000000003
15602.0,14,4,792.64
15603.0,22,1,48.480000000000004
15605.0,233,1,182.75
15606.0,114,5,1535.48
15611.0,14,7,791.24
15615.0,49,12,4672.2300000000005
15618.0,80,1,222.831
15620.0,301,1,424.49
15622.0,30,7,2751.61
15623.0,84,1,301.03
15624.0,60,4,588.13
15625.0,47,3,1233.12
15626.0,18,2,675.8
15628.0,198,1,371.83000000000004
15630.0,148,1,396.86
15632.0,86,3,1233.44
15639.0,77,1,425.32
15640.0,21,7,6009.17
15641.0,48,3,1433.41
15644.0,109,4,813.0
15648.0,147,2,657.35
15651.0,204,1,227.32
15653.0,59,1,48.0
15656.0,121,2,499.71999999999997
15658.0,141,2,440.2
15660.0,28,5,892.2
15661.0,260,1,193.79999999999998
15663.0,49,1,138.14
15665.0,111,1,765.79
15669.0,47,3,565.54
15670.0,240,1,173.05
15671.0,211,2,657.17
15673.0,270,1,969.95
15674.0,16,2,1422.06
15675.0,24,1,98.30000000000001
15683.0,61,1,193.75
15687.0,212,3,1023.35
15689.0,305,1,103.5
15690.0,44,1,111.0
15694.0,119,5,1783.33
15695.0,210,2,409.98
15696.0,23,5,1474.3600000000001
15700.0,115,2,696.68
15701.0,17,2,968.0699999999999
15703.0,208,1,211.5
15704.0,84,2,786.3000000000001
15705.0,144,1,143.1
15706.0,19,2,878.76
15707.0,29,1,166.78
15708.0,82,3,1474.13
15712.0,15,3,707.0600000000001
15713.0,87,1,185.55
15714.0,21,1,132.48000000000002
15716.0,89,3,571.71
15717.0,178,1,150.3
15719.0,122,3,1160.67
15722.0,52,2,978.2
15724.0,144,2,218.25
15727.0,50,4,3270.09
15730.0,150,1,467.43
15734.0,58,2,1339.45
15737.0,23,2,351.78000000000003
15738.0,53,9,2610.54
15743.0,57,1,111.5
15744.0,21,1,34.8
15745.0,17,2,607.75
15746.0,77,1,196.88
15747.0,116,1,242.65
15749.0,179,1,21535.9
15750.0,16,2,1005.33
15752.0,59,2,578.45
15754.0,17,1,211.62
15755.0,17,4,1745.82
15759.0,240,2,185.04
15762.0,20,1,315.31
15763.0,21,1,522.49
15764.0,50,2,1582.1
15768.0,59,3,621.8299999999999
15769.0,31,14,31944.04
15776.0,76,1,241.62
15777.0,261,3,753.15
15780.0,301,1,177.15
15781.0,81,1,127.95000000000002
15785.0,140,2,1330.4
15786.0,58,1,3160.84
15789.0,301,1,351.3
15791.0,147,1,1223.24
15793.0,212,1,306.64
15795.0,93,1,610.01
15796.0,15,3,1017.19
15797.0,56,2,382.2
15799.0,19,1,402.90000000000003
15800.0,50,1,454.58
15801.0,53,1,137.22
15802.0,86,1,451.42
15804.0,21,7,2472.37
15805.0,49,8,2996.56
15807.0,20,1,635.6
15808.0,304,1,1228.4
15809.0,147,2,184.51
15810.0,22,4,1391.98
15811.0,49,4,1483.95
15812.0,50,3,978.66
15813.0,151,2,1303.9099999999999
15815.0,84,2,907.62
15819.0,74,2,945.83
15820.0,263,1,206.98
15822.0,303,1,440.2
15825.0,116,1,532.94
15826.0,154,1,720.0
15827.0,16,6,961.13
15829.0,84,1,325.44
15831.0,267,1,309.94
15832.0,197,1,836.79
15834.0,13,2,952.38
15835.0,81,3,675.51
15838.0,21,5,5025.8
15839.0,24,2,790.36
15840.0,116,1,241.74
15841.0,16,2,610.8000000000001
15845.0,30,5,2766.64
15847.0,231,1,180.68
15850.0,111,1,118.88
15852.0,141,1,103.21000000000001
15854.0,30,9,2536.94
15855.0,80,4,580.06
15856.0,43,10,5576.59
15858.0,21,2,586.19
15860.0,19,3,253.04
15861.0,78,3,1130.0
15862.0,55,2,305.5
15863.0,136,1,9.2
15864.0,120,2,414.26
15866.0,44,1,230.53
15867.0,13,9,2437.67
15874.0,121,4,925.7
15881.0,255,4,386.94
15882.0,142,2,145.04000000000002
15888.0,24,1,168.31
15891.0,170,1,524.52
15894.0,196,1,106.81
15895.0,93,1,179.17
15897.0,137,2,222.05
15898.0,170,2,481.3
15901.0,21,1,122.86
15903.0,14,4,2520.36
15906.0,88,3,525.88
15907.0,120,2,529.52
15909.0,117,1,191.94
15910.0,150,3,431.72
15912.0,121,2,264.62
15916.0,20,2,461.51
15918.0,214,1,142.0
15921.0,116,1,336.03000000000003
15925.0,137,1,207.15
15932.0,51,4,1269.77
15933.0,14,2,728.27
15935.0,183,1,108.03999999999999
15938.0,56,4,299.58
15939.0,50,9,2551.88
15942.0,77,1,337.44
15947.0,26,1,1708.24
15949.0,14,1,237.04000000000002
15950.0,22,3,1347.22
15951.0,229,1,375.16999999999996
15952.0,169,1,232.65
15955.0,14,5,1366.33
15958.0,18,1,104.35
15967.0,262,1,173.8
15971.0,52,3,905.9
15974.0,77,2,1261.52
15975.0,28,1,371.01
15976.0,109,1,220.95
15978.0,20,1,1098.78
15980.0,197,1,760.18
15981.0,21,5,2059.08
15983.0,304,1,324.72
15984.0,14,5,1627.02
15985.0,180,1,899.58
15987.0,92,3,680.53
15990.0,230,1,401.37
15996.0,60,4,644.61
15998.0,30,3,1647.37
16003.0,78,3,1793.9
16005.0,214,1,177.59
16008.0,18,2,330.71
16011.0,15,6,914.0999999999999
16013.0,14,14,9099.96
16014.0,234,1,262.93
16016.0,23,4,544.22
16019.0,79,5,2228.9
16022.0,204,1,628.28
16023.0,135,2,500.69
16027.0,81,3,338.75
16029.0,24,29,31741.57
16033.0,25,11,4470.41
16034.0,139,2,284.1
16036.0,30,2,758.92
16037.0,213,2,552.02
16038.0,120,2,393.33
16040.0,91,2,876.1800000000001
16041.0,84,2,2739.8
16042.0,1,3,867.85
16043.0,261,1,307.85
16045.0,105,2,933.85
16049.0,18,1,488.26
16050.0,117,1,137.9
16054.0,89,1,783.9
16057.0,228,1,683.98
16059.0,15,4,1236.31
16062.0,77,1,199.96
16063.0,203,1,335.32
16072.0,231,1,584.3199999999999
16073.0,240,1,122.39999999999999
16076.0,23,3,728.75
16080.0,25,1,86.9
16081.0,30,2,2010.08
16083.0,44,2,1317.62
16084.0,242,1,436.18
16085.0,22,3,619.65
16086.0,143,2,409.8
16091.0,142,1,157.25
16092.0,58,3,817.86
16093.0,50,1,17.0
16096.0,208,1,320.62
16097.0,183,1,185.04999999999998
16098.0,31,3,872.84
16099.0,81,2,592.1
16101.0,14,1,1290.7
16103.0,23,3,791.2
16107.0,46,2,961.22
16108.0,28,1,842.5
16110.0,205,1,284.23
16112.0,86,1,36.56
16114.0,114,1,135.75000000000003
16115.0,15,4,978.3199999999999
16119.0,16,1,309.48
16121.0,1,1,579.22
16122.0,16,2,434.58000000000004
16124.0,260,1,249.0
16126.0,45,2,2754.05
16128.0,20,2,1023.76
16131.0,59,4,2278.5
16133.0,14,16,8142.86
16134.0,302,1,283.53000000000003
16135.0,206,1,517.55
16136.0,21,1,143.34
16139.0,55,2,306.37
16143.0,51,2,830.79
16145.0,17,5,1623.28
16146.0,147,2,659.13
16147.0,77,1,375.0
16148.0,239,1,76.32000000000001
16149.0,85,1,163.68
16150.0,213,1,571.06
16152.0,212,1,1829.04
16153.0,59,2,538.45
16156.0,28,3,1437.01
16157.0,16,1,168.32
16160.0,29,1,801.94
16161.0,21,10,3033.82
16163.0,175,1,415.00000000000006
16168.0,18,10,1312.16
16169.0,19,1,587.46
16170.0,56,3,925.35
16172.0,119,1,351.97
16173.0,21,1,109.2
16174.0,78,1,383.2
16175.0,112,3,736.89
16178.0,81,1,197.9
16180.0,43,6,7523.3
16181.0,17,1,305.54
16182.0,16,3,4290.65
16184.0,49,3,537.91
16185.0,176,1,335.0
16186.0,47,3,959.82
16187.0,19,10,5064.99
16188.0,84,2,603.38
16189.0,28,1,144.48
16191.0,206,5,1253.5
16193.0,180,1,314.45
16198.0,18,1,400.68100000000004
16200.0,107,1,550.57
16201.0,53,1,303.8
16202.0,304,1,365.27
16203.0,91,2,207.6
16205.0,123,1,112.35
16206.0,152,2,288.75
16208.0,233,1,497.59
16209.0,123,1,1336.2
16210.0,29,5,2941.03
16213.0,22,1,159.0
16214.0,114,2,856.0500000000001
16215.0,24,1,242.35
16216.0,210,1,914.9300000000001
16217.0,179,1,121.25000000000001
16218.0,58,5,2164.18
16222.0,262,1,846.72
16224.0,84,2,698.41
16225.0,93,2,537.03
16226.0,146,3,255.12
16227.0,169,1,314.22
16229.0,30,1,652.4
16232.0,87,1,358.57
16233.0,14,2,389.28000000000003
16235.0,24,2,245.79
16236.0,21,1,432.2
16240.0,20,1,1824.79
16241.0,58,3,553.07
16242.0,108,1,453.69
16245.0,200,1,453.98
16247.0,113,1,114.56
16249.0,56,4,1440.77
16250.0,204,1,163.3
16253.0,199,1,1700.4
16255.0,75,2,736.08
16256.0,210,1,752.4300000000001
16257.0,120,1,46.95
16258.0,80,2,1953.8
16261.0,19,2,307.47
16265.0,54,3,1667.66
16266.0,17,7,861.89
16268.0,14,2,667.65
16270.0,296,1,1141.24
16271.0,86,2,593.61
16272.0,60,1,411.7
16275.0,140,1,559.87
16276.0,120,1,810.6000000000001
16278.0,43,1,566.38
16279.0,30,2,730.98
16281.0,15,1,2062.06
16283.0,152,1,277.81
16287.0,113,1,142.5
16293.0,151,3,750.99
16297.0,212,1,301.9
16303.0,59,1,3209.15
16305.0,82,1,361.21999999999997
16306.0,237,2,15.919999999999998
16308.0,51,2,960.0
16309.0,49,2,706.57
16315.0,274,1,226.37
16316.0,105,3,1352.14
16317.0,240,1,570.76
16320.0,115,1,185.78
16321.0,15,3,237.75
16323.0,139,1,207.50000000000003
16324.0,120,1,166.56
16326.0,19,5,894.32
16327.0,24,4,2636.79
16330.0,55,2,48.96
16332.0,15,1,469.02
16333.0,136,8,5989.4400000000005
16339.0,228,1,109.95
16340.0,50,1,549.07
16341.0,29,2,1531.89
16342.0,18,4,322.41
16348.0,21,3,731.1
16349.0,234,1,53.5
16350.0,28,1,189.7
16353.0,31,8,2008.75
16354.0,16,1,366.1
16356.0,141,2,109.77000000000001
16357.0,105,1,120.05000000000001
16358.0,22,1,672.4000000000001
16359.0,119,1,230.57
16360.0,24,1,263.92
16361.0,15,1,334.94
16364.0,80,1,347.55
16365.0,84,3,524.55
16369.0,24,2,851.69
16370.0,25,3,1049.52
16374.0,205,1,156.3
16377.0,210,1,676.2
16378.0,240,1,142.85
16379.0,22,1,478.88
16383.0,18,2,668.36
16384.0,207,1,409.1
16386.0,197,1,61.10000000000001
16387.0,266,1,94.36
16389.0,21,2,959.06
16392.0,213,1,221.19
16393.0,86,3,495.64
16394.0,15,3,934.97
16395.0,22,4,1272.21
16398.0,197,1,1169.95
16399.0,178,1,178.41
16401.0,30,7,2296.57
16402.0,208,1,87.8
16403.0,256,1,177.5
16404.0,13,1,443.05
16407.0,18,8,1734.76
16409.0,30,2,652.32
16418.0,169,1,145.91
16419.0,56,3,343.21000000000004
16422.0,17,26,17543.47
16427.0,206,2,241.06
16429.0,49,1,284.55
16431.0,240,2,343.93
16434.0,135,3,724.22
16438.0,26,1,204.4
16441.0,234,1,211.0
16442.0,171,2,437.03
16444.0,138,2,240.08
16446.0,149,1,2.9
16447.0,79,1,259.01
16448.0,141,1,188.89000000000001
16449.0,141,1,291.0
16450.0,93,1,311.92
16451.0,31,1,266.97
16455.0,148,3,752.48
16456.0,47,2,464.09000000000003
16458.0,15,8,1471.96
16460.0,16,2,512.1
16461.0,121,1,151.42
16462.0,17,1,68.0
16463.0,147,1,319.37
16464.0,24,2,998.25
16466.0,47,4,803.41
16468.0,17,1,74.9
16469.0,30,1,185.84
16470.0,59,3,539.13
16473.0,108,2,166.7
16474.0,88,1,355.57
16475.0,87,2,149.3
16477.0,75,3,1182.81
16480.0,19,1,769.29
16483.0,136,1,139.35
16484.0,117,1,118.60000000000001
16485.0,20,1,363.65
16488.0,58,2,354.57
16493.0,23,4,1351.63
16494.0,240,1,826.53
16496.0,151,2,1185.04
16497.0,146,4,1271.4
16498.0,105,1,91.22
16499.0,304,1,147.35
16500.0,274,1,165.0
16503.0,50,3,1180.33
16509.0,240,1,363.7
